# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = noname_2.data.R
# init = 2 (Default)
# random
#   seed = 215976433
# output
#   file = noname_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.77691,0.979439,0.904354,1,1,0,7.77778,0.407178
-7.66601,0.982884,0.904354,1,3,0,7.96818,0.365925
-7.64104,1,0.904354,2,3,0,8.38645,0.323071
-8.40374,0.885945,0.904354,1,1,0,8.41032,0.51042
-7.75835,0.997337,0.904354,2,7,0,8.15469,0.401947
-7.69732,0.957305,0.904354,1,3,0,8.6506,0.381122
-8.2842,0.869903,0.904354,1,3,0,8.4709,0.194071
-7.68192,0.935502,0.904354,2,3,0,8.09811,0.293959
-8.10737,0.942822,0.904354,2,3,0,8.1672,0.471249
-7.63817,1,0.904354,2,3,0,8.13337,0.333174
-7.66363,0.965789,0.904354,1,3,0,8.46906,0.303125
-7.81883,0.97462,0.904354,2,3,0,7.88651,0.255428
-7.74085,0.995467,0.904354,2,3,0,7.74262,0.396646
-7.70146,0.924739,0.904354,2,3,0,8.30135,0.286205
-7.89895,0.943805,0.904354,1,3,0,7.97353,0.240821
-10.6816,0.571772,0.904354,1,3,0,13.8796,0.681225
-8.36385,0.863307,0.904354,1,3,0,8.54631,0.186908
-10.1038,0.880634,0.904354,2,3,0,10.1163,0.648924
-10.5767,0.899617,0.904354,1,1,0,11.0552,0.675701
-7.92622,0.970453,0.904354,2,3,0,14.8431,0.44072
-7.96754,1,0.904354,1,1,0,8.1372,0.448365
-7.65003,0.974604,0.904354,1,3,0,8.64589,0.312606
-7.7236,0.971324,0.904354,1,3,0,8.04432,0.39097
-8.35039,0.735974,0.904354,1,3,0,9.62753,0.188079
-8.8065,0.91802,0.904354,2,7,0,8.81489,0.552563
-7.81982,0.998855,0.904354,2,3,0,7.84777,0.255225
-8.38875,1,0.904354,2,7,0,9.16216,0.184779
-7.84571,0.948015,0.904354,1,3,0,7.9555,0.4241
-8.21526,0.941689,0.904354,2,7,0,8.23604,0.200767
-7.69214,0.995463,0.904354,1,3,0,7.96493,0.289717
-7.67968,0.982029,0.904354,2,7,0,7.82449,0.294955
-7.6518,0.990398,0.904354,1,3,0,7.77762,0.311127
-8.13281,0.985921,0.904354,2,3,0,8.13795,0.209504
-8.62233,0.931869,0.904354,1,1,0,8.63056,0.166895
-7.63882,0.963793,0.904354,1,3,0,9.00148,0.338251
-8.53769,0.948924,0.904354,2,3,0,8.53883,0.525513
-8.39953,0.854837,0.904354,1,3,0,8.50987,0.509924
-8.45547,0.680067,0.904354,1,3,0,10.2364,0.179307
-8.80533,0.853082,0.904354,2,7,0,8.80741,0.15496
-9.22967,0.657116,0.904354,1,3,0,10.0075,0.132126
-7.64,1,0.904354,2,3,0,8.55464,0.341597
-7.74185,0.964577,0.904354,1,3,0,8.03103,0.273527
-7.74159,0.935233,0.904354,2,7,0,8.76338,0.396877
-7.66203,0.987668,0.904354,2,7,0,7.78178,0.363472
-7.72885,0.969351,0.904354,1,3,0,7.89491,0.277259
-9.07449,0.568779,0.904354,1,3,0,10.7634,0.139821
-8.06536,1,0.904354,1,1,0,8.56666,0.464777
-7.91255,0.978191,0.904354,2,3,0,8.34329,0.238614
-8.17039,0.954362,0.904354,2,3,0,8.59632,0.205413
-7.69458,0.997566,0.904354,1,1,0,7.70275,0.379982
-7.64344,0.699397,0.904354,2,3,0,10.0307,0.319461
-7.69254,0.976498,0.904354,2,3,0,7.87648,0.379117
-7.67519,0.987734,0.904354,1,3,0,7.80257,0.370993
-7.89384,0.896413,0.904354,2,7,0,8.95194,0.434347
-7.63823,0.998207,0.904354,1,3,0,7.74217,0.331879
-8.98448,0.909933,0.904354,1,1,0,8.98783,0.144608
-7.73704,1,0.904354,1,1,0,7.77266,0.395435
-7.88996,1,0.904354,2,3,0,8.06897,0.242316
-7.75885,0.639947,0.904354,1,3,0,10.4359,0.269016
-7.77267,1,0.904354,1,1,0,8.00195,0.406015
-7.93471,0.936896,0.904354,1,3,0,7.99961,0.442331
-7.6385,1,0.904354,2,3,0,8.25209,0.336816
-9.1881,0.951564,0.904354,1,1,0,9.26233,0.134122
-7.64407,0.922473,0.904354,2,3,0,8.44913,0.318666
-7.63891,0.999106,0.904354,1,3,0,7.65734,0.338574
-7.87079,0.982214,0.904354,2,3,0,7.87162,0.429567
-8.13732,0.86018,0.904354,1,3,0,8.49468,0.209003
-7.88605,1,0.904354,1,1,0,8.11533,0.242977
-7.65074,0.985555,0.904354,1,3,0,7.98459,0.355136
-7.67516,0.999569,0.904354,2,7,0,7.77263,0.370975
-7.64123,0.957141,0.904354,1,3,0,9.47843,0.322747
-7.67328,0.972462,0.904354,2,3,0,8.85068,0.369992
-7.81121,0.940801,0.904354,2,3,0,8.06621,0.256996
-8.29715,0.950486,0.904354,2,3,0,8.30536,0.497403
-8.09001,0.81248,0.904354,2,7,0,9.14241,0.214412
-9.32889,0.719973,0.904354,1,3,0,9.8134,0.127536
-8.79049,0.998806,0.904354,2,3,0,8.96597,0.155872
-8.13621,1,0.904354,1,1,0,8.46126,0.209126
-7.64811,1,0.904354,2,3,0,9.40029,0.314337
-8.01804,0.825717,0.904354,1,3,0,9.51659,0.223369
-7.69293,0.912477,0.904354,2,3,0,8.34662,0.289406
-7.70765,0.973768,0.904354,2,7,0,7.84698,0.284027
-7.6384,0.989444,0.904354,1,3,0,7.68942,0.336251
-8.11788,0.958508,0.904354,2,3,0,8.12946,0.472822
-8.65612,0.629881,0.904354,3,7,0,11.2805,0.5379
-9.48943,0.9522,0.904354,1,1,0,9.84461,0.608517
-8.55054,0.815066,0.904354,1,3,0,10.2845,0.526897
-8.27439,0.950171,0.904354,1,1,0,8.33787,0.494488
-8.12259,1,0.904354,1,1,0,8.32166,0.473521
-8.43148,0.939168,0.904354,1,1,0,8.43743,0.181237
-8.71289,1,0.904354,1,1,0,9.04644,0.160796
-8.40582,0.977287,0.904354,1,1,0,8.47404,0.183348
-8.12856,0.887261,0.904354,2,3,0,8.89094,0.474403
-7.91227,0.9832,0.904354,1,1,0,7.9461,0.43802
-8.0622,0.948037,0.904354,1,1,0,8.07682,0.464277
-7.78435,0.853447,0.904354,2,3,0,8.97363,0.26286
-7.63824,0.92131,0.904354,2,3,0,9.12491,0.334988
-7.7806,0.961082,0.904354,1,3,0,7.8672,0.263727
-7.63972,0.993024,0.904354,1,3,0,7.9108,0.325777
-7.64718,0.999619,0.904354,2,3,0,7.64731,0.351765
-9.14566,0.725717,0.904354,1,3,0,10.8721,0.58219
-7.65131,1,0.904354,2,3,0,8.08351,0.311531
-7.94743,0.882105,0.904354,2,7,0,8.57822,0.233235
-7.67654,0.996105,0.904354,1,3,0,7.91601,0.296401
-7.6382,1,0.904354,2,3,0,8.16428,0.334342
-7.64108,0.8628,0.904354,1,3,0,8.30019,0.343769
-8.46925,1,0.904354,2,7,0,9.27162,0.178216
-7.68879,0.913792,0.904354,2,3,0,8.35404,0.37748
-7.8652,0.929156,0.904354,1,3,0,8.15991,0.246604
-7.78314,1,0.904354,1,1,0,7.84961,0.408857
-7.84375,1,0.904354,1,1,0,7.91689,0.250543
-9.18182,0.910339,0.904354,2,7,0,9.19337,0.585115
-7.7888,0.708328,0.904354,1,3,0,9.81409,0.26185
-7.68656,1,0.904354,2,3,0,7.73285,0.291972
-8.1947,0.829013,0.904354,1,3,0,8.74781,0.202866
-7.69665,0.991445,0.904354,2,3,0,7.70969,0.380846
-7.6422,0.985602,0.904354,1,3,0,8.10825,0.34563
-8.42283,0.919946,0.904354,1,1,0,8.47211,0.51265
-8.06802,1,0.904354,1,1,0,8.95145,0.465196
-7.86018,0.909828,0.904354,1,3,0,8.42446,0.247506
-7.64662,0.984868,0.904354,2,3,0,7.76942,0.31581
-7.7402,0.844142,0.904354,1,3,0,8.70494,0.273987
-7.64362,1,0.904354,2,3,0,7.85165,0.319236
-7.738,0.888984,0.904354,2,3,0,8.52066,0.274605
-10.654,0.632657,0.904354,2,7,0,10.6768,0.0828684
-7.65632,0.997483,0.904354,1,3,0,7.82164,0.307763
-7.64427,0.99974,0.904354,1,3,0,7.71018,0.348479
-7.67438,0.99192,0.904354,1,3,0,7.68428,0.297432
-7.75691,0.997895,0.904354,2,7,0,8.0282,0.401525
-8.58757,0.924978,0.904354,1,1,0,8.58989,0.169347
-7.64535,0.989394,0.904354,1,3,0,8.30243,0.31716
-7.6595,0.992359,0.904354,1,3,0,7.71921,0.305643
-7.73116,0.969985,0.904354,1,3,0,7.84759,0.276576
-7.7753,0.953407,0.904354,1,3,0,8.00505,0.264972
-7.86967,1,0.904354,1,1,0,7.91765,0.24581
-7.75735,0.987153,0.904354,2,3,0,7.94809,0.269399
-7.84587,0.950607,0.904354,2,3,0,8.36045,0.424134
-7.74098,1,0.904354,1,1,0,7.78157,0.396685
-8.95881,0.852937,0.904354,2,7,0,8.9896,0.146021
-7.75637,0.989844,0.904354,1,3,0,8.27496,0.26965
-7.80744,0.987809,0.904354,1,1,0,7.8157,0.257787
-7.65995,0.963673,0.904354,2,3,0,7.94876,0.305357
-7.96434,0.998451,0.904354,2,3,0,8.03363,0.44779
-7.7335,1,0.904354,1,1,0,7.80679,0.275893
-8.18167,0.927118,0.904354,2,3,0,8.19712,0.204222
-8.18384,1,0.904354,2,3,0,8.63916,0.203995
-8.43462,0.940143,0.904354,1,1,0,8.44154,0.180982
-7.76519,1,0.904354,1,1,0,7.80382,0.403919
-7.64675,0.921806,0.904354,2,3,0,8.2099,0.351315
-7.69638,0.962976,0.904354,2,3,0,7.88511,0.288082
-7.64045,0.950643,0.904354,2,3,0,8.21008,0.34256
-8.34374,0.902427,0.904354,2,3,0,8.50751,0.503216
-7.63912,0.999485,0.904354,1,3,0,7.67631,0.327415
-7.87831,0.917235,0.904354,1,3,0,8.2986,0.244301
-7.66107,1,0.904354,2,3,0,8.29385,0.362855
-7.79071,1,0.904354,1,1,0,7.83977,0.261421
-8.44073,0.743778,0.904354,2,3,0,10.6596,0.180488
-8.26239,0.854747,0.904354,1,3,0,9.60048,0.492929
-7.8382,0.931474,0.904354,2,3,0,9.03268,0.422401
-7.74368,0.99466,0.904354,2,3,0,7.74406,0.397531
-7.8089,0.97053,0.904354,2,3,0,7.89145,0.415456
-7.72127,0.950681,0.904354,2,3,0,8.12313,0.390163
-8.39219,0.777978,0.904354,1,3,0,9.16933,0.184488
-7.71051,1,0.904354,2,7,0,8.33592,0.386282
-7.81544,0.975583,0.904354,2,3,0,7.91414,0.25612
-7.65202,0.999572,0.904354,1,3,0,7.84966,0.356222
-7.65625,0.867466,0.904354,2,3,0,8.6603,0.359526
-7.71597,1,0.904354,1,1,0,7.73548,0.281252
-7.84863,1,0.904354,2,7,0,8.37353,0.249627
-7.75357,0.816739,0.904354,2,3,0,9.33638,0.400537
-7.64343,0.995453,0.904354,1,3,0,7.93287,0.319471
-7.92272,0.912419,0.904354,1,3,0,8.19792,0.237007
-7.97269,0.974169,0.904354,1,1,0,7.98202,0.229563
-9.44897,0.558145,0.904354,1,3,0,10.7348,0.122289
-8.16612,0.986853,0.904354,2,3,0,8.17662,0.205868
-8.16787,0.889788,0.904354,1,3,0,10.1967,0.480082
-7.64305,1,0.904354,2,3,0,7.84431,0.319976
-7.71485,0.980898,0.904354,1,3,0,7.74871,0.387878
-9.1657,0.775129,0.904354,1,3,0,9.48687,0.135218
-7.64834,0.998361,0.904354,2,3,0,7.65346,0.314117
-8.62208,0.815235,0.904354,1,3,0,8.90047,0.166912
-8.30508,0.869569,0.904354,2,3,0,8.78617,0.498406
-8.04734,1,0.904354,1,1,0,8.74585,0.461904
-8.32766,0.766526,0.904354,1,3,0,9.41274,0.190093
-7.63818,0.881164,0.904354,2,3,0,8.50124,0.332662
-8.17371,0.763053,0.904354,1,3,0,9.97247,0.205062
# 
#  Elapsed Time: 0.006719 seconds (Warm-up)
#                0.013926 seconds (Sampling)
#                0.020645 seconds (Total)
# 
