# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = noname_1.data.R
# init = 2 (Default)
# random
#   seed = 215976432
# output
#   file = noname_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.74926,0.954544,0.899371,2,3,0,8.99475,0.399244
-9.79039,0.9109,0.899371,2,7,0,9.97153,0.629228
-7.63818,0.999953,0.899371,1,3,0,7.64107,0.334038
-7.79098,0.882165,0.899371,2,3,0,8.5639,0.26136
-7.64159,0.984781,0.899371,1,3,0,8.25859,0.322142
-8.11786,0.796207,0.899371,2,7,0,10.1641,0.211186
-7.69406,1,0.899371,2,3,0,8.36709,0.288967
-8.19589,0.949425,0.899371,1,1,0,8.19691,0.202743
-7.84514,0.977164,0.899371,1,1,0,7.85279,0.423971
-8.05915,0.969931,0.899371,2,7,0,8.06558,0.463794
-7.64063,0.994525,0.899371,1,3,0,7.77131,0.323828
-7.89624,0.926408,0.899371,1,3,0,8.09449,0.241268
-7.64878,0.998691,0.899371,1,3,0,7.73915,0.313716
-7.64592,0.995749,0.899371,2,3,0,7.70892,0.350415
-7.93659,0.958043,0.899371,1,1,0,7.93914,0.442686
-7.64025,1,0.899371,2,3,0,8.29658,0.324591
-8.60208,0.818282,0.899371,1,3,0,8.7866,0.532348
-8.00326,0.969133,0.899371,2,3,0,8.33915,0.225336
-7.91625,1,0.899371,1,1,0,8.03287,0.238026
-8.58444,0.92367,0.899371,1,1,0,8.58478,0.169571
-10.2105,0.881656,0.899371,1,1,0,10.2105,0.095108
-7.8939,0.967489,0.899371,1,3,0,9.33351,0.241657
-7.75063,1,0.899371,2,3,0,7.7816,0.399658
-7.69712,0.991696,0.899371,1,1,0,7.69735,0.381038
-8.05692,0.886422,0.899371,1,3,0,8.34051,0.218411
-7.74832,0.975805,0.899371,1,3,0,7.77938,0.398958
-8.27916,1,0.899371,2,3,0,8.39327,0.194544
-8.03197,0.996511,0.899371,1,1,0,8.11731,0.459404
-9.73102,0.934251,0.899371,1,1,0,9.78044,0.111116
-8.94941,0.997368,0.899371,2,7,0,9.06971,0.565567
-7.65318,1,0.899371,2,3,0,8.89125,0.310048
-7.78197,1,0.899371,1,1,0,7.83934,0.263409
-7.72778,0.987593,0.899371,2,3,0,7.75263,0.277577
-7.71858,0.930463,0.899371,1,3,0,8.86038,0.280416
-8.00166,0.955697,0.899371,1,1,0,8.01125,0.454331
-7.6404,0.989595,0.899371,1,3,0,8.01598,0.324284
-7.6382,1,0.899371,2,3,0,7.6511,0.332247
-9.10365,0.987131,0.899371,1,1,0,9.2727,0.138323
-7.97021,0.863372,0.899371,1,3,0,10.9557,0.448842
-7.65031,0.995827,0.899371,1,3,0,7.68012,0.31236
-7.76951,0.982308,0.899371,2,3,0,7.80019,0.266363
-7.74692,1,0.899371,2,3,0,7.77686,0.272141
-8.82081,0.779707,0.899371,1,3,0,9.06169,0.553903
-7.64199,1,0.899371,2,3,0,9.68461,0.345299
-7.75503,0.937834,0.899371,1,3,0,8.98919,0.400973
-7.65502,0.999036,0.899371,1,3,0,7.9487,0.358607
-7.63823,1,0.899371,1,1,0,7.63825,0.334871
-7.67213,0.988518,0.899371,2,3,0,7.72889,0.298543
-8.12674,0.954784,0.899371,2,3,0,8.1428,0.474136
-7.63908,1,0.899371,2,3,0,7.87628,0.339156
-7.63916,0.999148,0.899371,1,3,0,7.70436,0.339404
-7.64498,0.844462,0.899371,2,3,0,8.83731,0.349342
-8.49561,0.717348,0.899371,1,3,0,11.9407,0.176166
-8.79837,0.974263,0.899371,2,3,0,8.92494,0.551797
-7.83286,0.904344,0.899371,2,7,0,8.99306,0.421173
-7.86524,1,0.899371,2,3,0,9.89132,0.246596
-8.96983,0.741722,0.899371,1,3,0,9.38932,0.567359
-8.12865,0.879807,0.899371,1,3,0,8.77289,0.474417
-8.08727,1,0.899371,2,7,0,8.0905,0.214735
-7.66007,0.987699,0.899371,2,7,0,7.78269,0.362195
-7.67021,1,0.899371,2,3,0,7.69163,0.299523
-8.24642,0.856936,0.899371,1,3,0,8.70095,0.490831
-7.64306,0.971625,0.899371,1,3,0,8.53797,0.346875
-8.57475,0.944117,0.899371,1,1,0,8.58954,0.170268
-7.88284,0.88254,0.899371,1,3,0,8.96332,0.243524
-7.8385,1,0.899371,2,3,0,8.06736,0.251542
-9.08707,0.859834,0.899371,1,3,0,9.22238,0.139172
-8.95407,0.769824,0.899371,1,3,0,11.472,0.565977
-8.85252,0.870525,0.899371,1,1,0,8.90586,0.556841
-7.64776,1,0.899371,1,1,0,7.66041,0.35235
-7.7031,1,0.899371,1,1,0,7.82014,0.383444
-7.71247,1,0.899371,1,1,0,7.75897,0.387008
-7.7285,0.959703,0.899371,2,7,0,8.14169,0.392635
-7.65817,0.993825,0.899371,2,3,0,7.79876,0.360897
-7.65664,0.997209,0.899371,2,3,0,7.66992,0.307536
-7.64168,0.995233,0.899371,2,3,0,7.69712,0.344798
-8.693,1,0.899371,2,7,0,8.6995,0.162101
-9.1353,0.924154,0.899371,2,7,0,9.23672,0.581344
-7.74706,0.968675,0.899371,1,3,0,7.89073,0.398574
-8.58881,0.857966,0.899371,1,1,0,8.59163,0.53096
-8.14338,1,0.899371,1,1,0,8.48344,0.47657
-7.7866,1,0.899371,2,3,0,7.94094,0.409776
-7.71407,1,0.899371,1,1,0,7.81471,0.387596
-8.1964,0.878969,0.899371,1,3,0,10.887,0.484073
-9.12457,0.717683,0.899371,1,1,0,10.3488,0.580465
-7.94999,0.994853,0.899371,1,1,0,7.9946,0.232856
-8.01175,0.992664,0.899371,1,1,0,8.06065,0.2242
-7.7304,0.943897,0.899371,2,7,0,8.5198,0.393269
-7.81702,0.904611,0.899371,2,3,0,8.65641,0.417433
-8.24208,0.739784,0.899371,1,3,0,10.0181,0.198102
-8.45823,0.827857,0.899371,1,3,0,9.99549,0.516713
-8.74773,0.932457,0.899371,1,1,0,8.88045,0.546962
-8.23234,0.982715,0.899371,1,1,0,8.3386,0.488958
-7.74125,0.958608,0.899371,1,3,0,8.38899,0.39677
-7.72335,1,0.899371,1,1,0,7.76757,0.278924
-7.7223,0.987053,0.899371,2,3,0,9.36387,0.279249
-7.94761,0.870429,0.899371,1,3,0,8.75138,0.233209
-7.66929,0.999291,0.899371,2,3,0,8.08596,0.300002
-7.90012,0.981519,0.899371,2,3,0,7.90013,0.435613
-9.44186,1,0.899371,2,3,0,9.8587,0.122591
-7.91831,0.871758,0.899371,2,3,0,10.6737,0.2377
-7.68517,1,0.899371,2,3,0,8.17729,0.292556
-7.737,0.968372,0.899371,2,3,0,8.31592,0.395419
-8.63454,0.936224,0.899371,1,1,0,8.6436,0.166048
-8.51325,1,0.899371,1,1,0,8.80336,0.174818
-7.96018,1,0.899371,1,1,0,8.12308,0.231361
-7.66977,0.997379,0.899371,1,3,0,7.84252,0.299748
-7.63882,0.896244,0.899371,2,3,0,8.41116,0.328436
-9.32998,0.838626,0.899371,1,1,0,9.42283,0.596702
-9.96654,1,0.899371,2,3,0,10.5159,0.640512
-7.79376,0.894601,0.899371,1,3,0,9.31377,0.260743
-7.816,0.98937,0.899371,1,1,0,7.83611,0.417189
-7.64705,1,0.899371,2,7,0,7.70475,0.351623
-8.30949,0.846864,0.899371,1,3,0,8.71141,0.498963
-7.6786,0.994887,0.899371,2,3,0,7.83728,0.295446
-7.69563,0.980209,0.899371,1,3,0,7.89525,0.380421
-7.88215,0.981143,0.899371,2,3,0,8.2535,0.243642
-8.54951,0.82,0.899371,1,3,0,8.8637,0.172109
-8.07898,1,0.899371,1,1,0,8.50608,0.466907
-10.8993,0.893232,0.899371,2,3,0,10.982,0.692267
-9.76814,0.941188,0.899371,1,1,0,10.1454,0.627761
-7.94849,1,0.899371,1,1,0,8.32493,0.444903
-7.64321,0.991016,0.899371,1,3,0,7.83744,0.319764
-7.66178,0.682989,0.899371,2,7,0,9.76104,0.363316
-7.63827,0.977926,0.899371,2,3,0,7.84557,0.335229
-7.76607,1,0.899371,1,1,0,7.82276,0.404169
-7.83715,0.858834,0.899371,2,3,0,9.04653,0.251802
-8.1109,1,0.899371,1,1,0,8.74842,0.471779
-7.93363,0.998886,0.899371,2,7,0,7.93411,0.442127
-11.2398,0.543891,0.899371,3,7,0,12.0212,0.708485
-9.61642,0.986404,0.899371,2,7,0,11.5263,0.115476
-8.23068,0.932163,0.899371,2,7,0,8.23834,0.199225
-8.48345,0.823079,0.899371,1,3,0,10.129,0.519553
-8.30844,0.998875,0.899371,2,7,0,8.36197,0.49883
-9.07052,0.84631,0.899371,1,1,0,9.12869,0.575979
-7.77921,1,0.899371,1,1,0,7.8915,0.264051
-7.86829,0.932074,0.899371,1,3,0,8.48026,0.429035
-8.1145,0.884251,0.899371,1,3,0,8.35276,0.211569
-7.66802,0.991709,0.899371,1,3,0,7.69186,0.367099
-7.71335,0.92676,0.899371,2,3,0,8.17032,0.282107
-7.65788,0.710475,0.899371,2,3,0,10.0897,0.360695
-7.8837,1,0.899371,1,1,0,7.98945,0.243376
-7.6389,0.946291,0.899371,2,3,0,8.37452,0.338546
-8.57497,0.995879,0.899371,2,7,0,8.58857,0.529501
-8.32498,0.938278,0.899371,1,1,0,8.37404,0.5009
-7.63876,1,0.899371,2,3,0,8.10171,0.328681
-7.95743,1,0.899371,2,3,0,9.94856,0.23176
-8.03367,0.921488,0.899371,1,3,0,9.05153,0.459684
-7.68222,1,0.899371,2,3,0,8.03586,0.293826
-7.70516,1,0.899371,1,1,0,7.74629,0.38425
-8.49489,0.823757,0.899371,1,3,0,8.76743,0.520826
-7.66316,0.996851,0.899371,2,3,0,7.70109,0.303404
-7.64803,0.963224,0.899371,1,3,0,8.72405,0.352616
-7.69147,0.986397,0.899371,1,3,0,7.72053,0.378656
-8.75763,0.830801,0.899371,1,3,0,8.98767,0.157925
-8.47297,1,0.899371,1,1,0,9.21371,0.177925
-7.63893,0.999762,0.899371,1,3,0,7.65547,0.328047
-8.41695,0.764872,0.899371,2,3,0,9.28144,0.182426
-7.71199,0.971205,0.899371,2,7,0,7.92102,0.386834
-7.95536,0.899987,0.899371,2,7,0,8.34254,0.232064
-8.04794,0.984008,0.899371,1,1,0,8.08146,0.21953
-9.06199,1,0.899371,1,1,0,10.0475,0.14047
-7.74354,0.79253,0.899371,2,3,0,9.49449,0.273063
-8.38679,0.911589,0.899371,2,3,0,8.48522,0.508415
-7.98729,0.987829,0.899371,1,1,0,8.02063,0.227516
-8.1148,0.790497,0.899371,1,3,0,9.56495,0.211535
-7.64692,0.999651,0.899371,1,3,0,7.73493,0.351491
-7.85541,0.891983,0.899371,2,7,0,9.86734,0.42625
-8.45812,0.958575,0.899371,1,1,0,8.48633,0.179097
-7.74186,0.980225,0.899371,1,3,0,7.76196,0.273524
-8.05769,0.973707,0.899371,2,7,0,8.07983,0.463561
-7.68063,0.975529,0.899371,2,3,0,8.84355,0.373707
-7.87596,0.856796,0.899371,1,3,0,10.0806,0.244709
-8.86081,1,0.899371,1,1,0,9.23112,0.557602
-7.73364,1,0.899371,2,3,0,7.85685,0.394335
-7.65098,0.995699,0.899371,1,3,0,7.67998,0.311802
-7.65159,0.991832,0.899371,2,3,0,7.69581,0.311298
-7.67231,0.981097,0.899371,2,3,0,8.50601,0.369477
-7.69176,1,0.899371,1,1,0,7.73508,0.378779
-7.76843,1,0.899371,1,1,0,7.8485,0.266625
-7.82492,1,0.899371,2,3,0,7.93633,0.2542
-8.13763,0.909175,0.899371,2,3,0,8.48512,0.475733
-7.6453,0.999053,0.899371,1,1,0,7.64532,0.317214
-8.06413,0.975351,0.899371,1,1,0,8.08283,0.217523
-9.13139,0.904631,0.899371,2,7,0,9.133,0.581024
# 
#  Elapsed Time: 0.006771 seconds (Warm-up)
#                0.014224 seconds (Sampling)
#                0.020995 seconds (Total)
# 
