# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = noname_3.data.R
# init = 2 (Default)
# random
#   seed = 215976435
# output
#   file = noname_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.69004,1,0.951074,2,3,0,8.43025,0.29055
-7.97396,0.895044,0.951074,1,3,0,8.33007,0.229383
-8.59754,1,0.951074,2,3,0,9.91898,0.531874
-8.23284,0.857371,0.951074,1,3,0,8.4374,0.199012
-7.69969,1,0.951074,1,1,0,7.74962,0.286849
-7.78245,0.985722,0.951074,2,7,0,7.78249,0.263297
-7.64067,0.652968,0.951074,1,3,0,9.28397,0.342999
-8.82613,0.743459,0.951074,1,3,0,9.21532,0.554398
-8.09153,0.494059,0.951074,1,3,0,10.8804,0.468843
-7.9847,0.858001,0.951074,1,3,0,9.00248,0.227875
-7.79753,1,0.951074,1,1,0,7.8636,0.259914
-8.23038,0.919722,0.951074,2,3,0,8.49323,0.199255
-7.83265,1,0.951074,2,3,0,8.56622,0.252673
-8.87961,0.937647,0.951074,1,1,0,9.10352,0.559319
-8.04581,0.92801,0.951074,2,3,0,8.19667,0.461657
-8.06321,0.980024,0.951074,2,7,0,9.72506,0.464437
-7.63901,0.999908,0.951074,1,3,0,7.66159,0.327768
-8.14864,0.925021,0.951074,2,3,0,8.20931,0.207757
-7.73956,0.965339,0.951074,2,3,0,7.98433,0.396238
-7.69452,0.981643,0.951074,1,3,0,9.08777,0.288789
-8.30837,0.804292,0.951074,1,3,0,8.81452,0.191837
-7.81106,0.966349,0.951074,1,3,0,7.83024,0.257026
-8.16215,0.987253,0.951074,1,1,0,8.23545,0.206294
-7.69409,0.990961,0.951074,2,3,0,8.1566,0.288958
-7.78051,0.989912,0.951074,1,1,0,7.79199,0.263748
-8.29747,0.844565,0.951074,1,3,0,8.81675,0.497443
-8.29747,0.506598,0.951074,1,3,0,11.0633,0.497443
-8.07028,1,0.951074,1,1,0,8.19962,0.465549
-7.83989,0.944866,0.951074,1,3,0,7.93838,0.251276
-7.64365,0.993794,0.951074,1,3,0,7.82225,0.31919
-10.9675,0.805459,0.951074,2,3,0,11.6738,0.0753877
-7.73374,0.988753,0.951074,1,3,0,8.43678,0.275824
-9.16901,0.867194,0.951074,2,3,0,9.27908,0.584083
-8.00918,1,0.951074,1,1,0,8.13791,0.45561
-8.04525,0.927669,0.951074,2,3,0,8.19814,0.461567
-8.12661,0.801634,0.951074,1,3,0,9.36324,0.210198
-7.77141,0.828713,0.951074,2,3,0,8.81091,0.265902
-8.03251,0.973067,0.951074,2,3,0,8.0362,0.459493
-7.82971,0.966241,0.951074,1,1,0,7.831,0.420442
-7.65341,1,0.951074,2,3,0,8.39548,0.309875
-7.72413,1,0.951074,1,1,0,7.74749,0.391153
-8.36257,1,0.951074,1,1,0,8.99819,0.187018
-7.64715,0.997206,0.951074,2,3,0,7.71039,0.315266
-8.12526,1,0.951074,1,1,0,8.66317,0.473916
-8.3988,0.730032,0.951074,2,7,0,9.70426,0.183934
-7.64988,0.887216,0.951074,2,3,0,10.652,0.312732
-7.64021,0.995492,0.951074,1,3,0,7.94837,0.324672
-8.22812,0.99601,0.951074,2,3,0,8.36514,0.488392
-7.72024,1,0.951074,2,3,0,8.12124,0.27989
-9.59709,0.446194,0.951074,1,3,0,11.8061,0.116235
-8.42787,0.702177,0.951074,1,3,0,9.87046,0.181532
-7.6443,0.991982,0.951074,2,3,0,7.69077,0.318382
-8.85611,1,0.951074,1,1,0,9.09805,0.151904
-7.87604,0.91894,0.951074,2,3,0,8.34429,0.430675
-8.40883,1,0.951074,2,3,0,8.77484,0.511017
-8.19428,0.916731,0.951074,1,3,0,8.22945,0.202909
-8.1269,0.876989,0.951074,1,3,0,8.31767,0.210165
-7.74229,0.984028,0.951074,1,3,0,7.74295,0.397097
-8.31509,0.977493,0.951074,2,3,0,8.3193,0.191226
-7.68028,0.995828,0.951074,1,3,0,8.02162,0.294683
-9.04536,1,0.951074,1,1,0,9.54977,0.141342
-8.06762,0.894587,0.951074,1,3,0,8.4936,0.465132
-8.70729,0.858261,0.951074,1,1,0,8.76123,0.543013
-7.64914,0.986785,0.951074,1,3,0,8.09675,0.313386
-7.66301,1,0.951074,2,3,0,7.79834,0.364093
-7.66179,0.989318,0.951074,1,3,0,7.82705,0.363318
-8.0597,1,0.951074,2,3,0,8.21777,0.218068
-7.6691,0.971771,0.951074,2,3,0,7.82102,0.300098
-7.74605,0.984497,0.951074,2,3,0,8.17698,0.272377
-7.6768,0.997111,0.951074,1,3,0,7.91769,0.296281
-7.99267,0.912497,0.951074,1,3,0,8.84668,0.452787
-7.85811,0.931548,0.951074,1,3,0,8.08635,0.247881
-7.6642,0.983969,0.951074,1,3,0,7.90557,0.302797
-8.20521,0.88676,0.951074,1,3,0,8.24714,0.485284
-8.22314,0.995087,0.951074,1,1,0,8.37146,0.487721
-7.64538,0.962486,0.951074,2,3,0,7.87632,0.317131
-7.70199,0.958176,0.951074,1,3,0,9.51622,0.286017
-7.8036,0.955585,0.951074,1,3,0,7.95977,0.41414
-7.68596,0.998513,0.951074,1,3,0,7.80957,0.292223
-7.6831,0.99268,0.951074,1,3,0,8.29584,0.293441
-8.17233,0.890882,0.951074,1,3,0,8.27416,0.205208
-8.13877,0.970156,0.951074,1,1,0,8.17237,0.208842
-7.7116,0.980282,0.951074,1,3,0,7.82062,0.386689
-8.12394,1,0.951074,2,3,0,8.4362,0.210498
-8.2603,0.976317,0.951074,2,3,0,8.26089,0.196336
-7.72755,0.975911,0.951074,1,3,0,7.98203,0.392315
-7.72991,1,0.951074,1,1,0,7.76391,0.276942
-7.7878,0.99584,0.951074,2,3,0,7.79679,0.262075
-8.18742,0.769959,0.951074,2,3,0,9.09119,0.203621
-8.15795,0.982063,0.951074,2,3,0,8.16267,0.206746
-9.89191,1,0.951074,2,3,0,10.4824,0.105369
-7.82255,0.984951,0.951074,1,3,0,8.57401,0.254674
-7.88497,0.988935,0.951074,2,3,0,7.89661,0.432534
-9.571,0.710408,0.951074,1,1,0,9.60156,0.614325
-7.69007,1,0.951074,1,3,0,8.87801,0.378046
-8.19798,0.960172,0.951074,1,1,0,8.22254,0.202527
-7.65016,0.996915,0.951074,1,3,0,7.67922,0.354622
-7.67004,0.914711,0.951074,2,3,0,8.19031,0.299607
-8.07573,1,0.951074,2,3,0,8.42943,0.466402
-8.62474,0.6108,0.951074,1,3,0,11.0994,0.166727
-7.6837,0.973784,0.951074,2,3,0,8.40912,0.375164
-7.72802,0.930248,0.951074,2,3,0,8.93801,0.392472
-7.63961,0.999073,0.951074,1,3,0,7.96179,0.326052
-7.63818,1,0.951074,2,3,0,8.3637,0.333784
-7.68974,0.872061,0.951074,2,3,0,8.56917,0.29067
-9.31809,0.67764,0.951074,1,3,0,9.55245,0.595795
-7.66458,0.998478,0.951074,2,3,0,7.66468,0.365067
-10.5827,0.267119,0.951074,1,3,0,14.068,0.0846968
-7.71268,1,0.951074,1,3,0,8.10495,0.387088
-7.64011,1,0.951074,2,3,0,8.2143,0.341851
-7.67961,0.935066,0.951074,2,3,0,8.03165,0.294985
-13.5715,0.509888,0.951074,2,3,0,14.4057,0.79429
-9.19558,1,0.951074,1,1,0,9.81594,0.586218
-7.65733,0.999944,0.951074,2,3,0,7.6618,0.360305
-8.2,1,0.951074,1,1,0,8.56385,0.20232
-7.90971,0.964108,0.951074,1,1,0,7.91028,0.239069
-10.3576,0.619301,0.951074,1,1,0,10.3914,0.663692
-9.30402,1,0.951074,1,1,0,10.1181,0.128664
-9.36087,0.968845,0.951074,2,3,0,9.38923,0.126107
-7.63824,0.602281,0.951074,1,3,0,9.63687,0.334958
-7.99824,0.914378,0.951074,1,3,0,8.10467,0.226014
-8.08677,0.899042,0.951074,1,3,0,8.16625,0.468112
-7.68398,0.732492,0.951074,1,3,0,8.81546,0.375294
-8.00078,0.97447,0.951074,2,3,0,8.97978,0.22567
-7.69274,0.996375,0.951074,1,3,0,7.95923,0.28948
-8.74813,0.586696,0.951074,1,3,0,12.0026,0.547
-8.227,0.764752,0.951074,1,3,0,10.6717,0.199591
-7.98769,0.969659,0.951074,2,3,0,8.6731,0.227461
-7.78207,1,0.951074,1,1,0,7.98306,0.263386
-7.76132,1,0.951074,2,3,0,8.06699,0.402809
-7.84942,0.986788,0.951074,1,1,0,7.86781,0.249479
-8.57336,1,0.951074,1,1,0,8.7752,0.170368
-7.81835,0.968294,0.951074,1,3,0,9.52751,0.255525
-7.67111,0.975716,0.951074,1,3,0,8.20328,0.368828
-7.88935,0.921327,0.951074,2,3,0,8.27802,0.433432
-7.6521,1,0.951074,2,3,0,8.72925,0.310893
-7.69222,0.938377,0.951074,2,3,0,8.0139,0.289683
-9.2057,0.954443,0.951074,2,3,0,10.7439,0.133271
-7.74545,0.970413,0.951074,2,3,0,7.8807,0.398078
-7.79631,0.899967,0.951074,2,3,0,8.26399,0.260181
-8.22813,0.842457,0.951074,2,3,0,8.81493,0.488393
-7.66951,0.994262,0.951074,1,3,0,7.67141,0.299884
-7.70993,0.991589,0.951074,2,3,0,7.71179,0.28325
-10.0227,0.766902,0.951074,1,1,0,10.216,0.643991
-8.97993,0.74012,0.951074,1,1,0,9.99435,0.56824
-8.25211,0.915177,0.951074,2,3,0,8.47158,0.197126
-7.66148,0.995453,0.951074,1,3,0,8.15762,0.304407
-7.79985,0.968539,0.951074,1,3,0,7.80868,0.413198
-7.67821,1,0.951074,1,3,0,7.91222,0.372524
-7.75313,0.988116,0.951074,1,1,0,7.76264,0.400408
-7.82134,0.96281,0.951074,1,3,0,7.83485,0.418469
-7.92796,0.80491,0.951074,1,1,0,8.50755,0.441052
-8.04826,0.670793,0.951074,1,3,0,10.722,0.21949
-10.2501,0.952101,0.951074,1,1,0,10.4189,0.0939264
-7.64301,1,0.951074,1,1,0,7.64756,0.320033
-7.65448,0.974399,0.951074,2,3,0,7.79626,0.309073
-9.11879,0.868348,0.951074,1,3,0,9.1462,0.137555
-7.88691,0.991489,0.951074,2,3,0,7.89319,0.242831
-8.10398,0.965518,0.951074,2,3,0,8.10407,0.470737
-8.00176,0.974216,0.951074,1,1,0,8.05343,0.454348
-7.87738,0.925963,0.951074,1,3,0,8.33679,0.244462
-8.31848,0.89621,0.951074,1,1,0,8.33845,0.500089
-7.7049,0.989409,0.951074,2,3,0,7.72087,0.38415
-8.08877,0.970985,0.951074,1,3,0,9.3029,0.214558
-7.65226,1,0.951074,2,3,0,8.20669,0.310761
-9.54236,0.729491,0.951074,2,3,0,9.54723,0.118421
-7.73342,0.875358,0.951074,2,3,0,8.97135,0.39426
-7.89536,0.938903,0.951074,1,3,0,8.3311,0.434655
-8.20886,0.98243,0.951074,2,3,0,8.21826,0.201415
-9.16051,0.832112,0.951074,2,3,0,9.45122,0.135473
-8.90526,0.938455,0.951074,1,1,0,8.95993,0.149042
-7.64182,1,0.951074,1,3,0,7.77156,0.345026
-7.67119,0.885561,0.951074,2,3,0,8.48384,0.299019
-7.66384,0.996598,0.951074,1,1,0,7.66432,0.303007
-7.81966,1,0.951074,1,1,0,7.87999,0.255259
-8.16537,0.995853,0.951074,2,7,0,8.1663,0.479727
-7.6387,0.997885,0.951074,2,3,0,8.18941,0.328909
-8.10593,0.998838,0.951074,2,3,0,8.22466,0.471031
-7.63829,0.997224,0.951074,2,3,0,8.09929,0.331229
-9.40699,0.826428,0.951074,2,3,0,9.81568,0.124087
-7.6811,0.988616,0.951074,1,3,0,7.79384,0.373934
-8.57849,0.880454,0.951074,2,3,0,8.81443,0.169998
-7.64057,1,0.951074,2,3,0,7.65161,0.342796
-7.8141,0.973427,0.951074,1,1,0,7.81881,0.416729
-7.74333,1,0.951074,1,1,0,7.87337,0.273118
-9.42162,0.983523,0.951074,2,3,0,9.54126,0.123457
-8.11298,0.988152,0.951074,2,3,0,8.13391,0.211742
# 
#  Elapsed Time: 0.006976 seconds (Warm-up)
#                0.013086 seconds (Sampling)
#                0.020062 seconds (Total)
# 
